anio,semana,dia,contaminante,max,avg
2015,50,5,dioxido_de_nitrogeno,60,27.5500000000000000
2014,50,0,dioxido_de_nitrogeno,34,17.4000000000000000
2014,50,2,dioxido_de_nitrogeno,19,13.3000000000000000
2013,50,1,dioxido_de_nitrogeno,52,22.2583333333333333
2013,50,4,dioxido_de_nitrogeno,15,10.6416666666666667
2015,50,6,dioxido_de_nitrogeno,39,14.6500000000000000
2014,50,3,dioxido_de_nitrogeno,32,17.4916666666666667
2013,50,5,dioxido_de_nitrogeno,43,20.6583333333333333
2013,50,0,dioxido_de_nitrogeno,38,18.0000000000000000
2014,50,4,dioxido_de_nitrogeno,38,20.3833333333333333
2015,50,2,dioxido_de_nitrogeno,46,21.0833333333333333
2014,50,5,monoxido_de_carbono,15,9.8666666666666667
2013,50,3,monoxido_de_carbono,24,10.5916666666666667
2013,50,1,monoxido_de_carbono,28,14.1666666666666667
2014,50,2,monoxido_de_carbono,12,6.6666666666666667
2015,50,2,monoxido_de_carbono,18,11.5583333333333333
2015,50,6,monoxido_de_carbono,24,7.7083333333333333
2013,50,4,monoxido_de_carbono,9,5.7500000000000000
2014,50,3,monoxido_de_carbono,13,7.8166666666666667
2013,50,6,monoxido_de_carbono,25,14.3666666666666667
2015,50,5,monoxido_de_carbono,32,16.4250000000000000
2015,50,3,monoxido_de_carbono,26,15.3333333333333333
2015,50,4,monoxido_de_carbono,26,13.4750000000000000
2015,50,1,monoxido_de_carbono,12,7.8000000000000000
2014,50,1,monoxido_de_carbono,15,7.0166666666666667
2014,50,0,monoxido_de_carbono,20,12.2250000000000000
2014,50,4,monoxido_de_carbono,19,10.4583333333333333
2013,50,2,monoxido_de_carbono,20,9.6166666666666667
2013,50,0,monoxido_de_carbono,16,8.0500000000000000
2015,50,0,monoxido_de_carbono,19,6.9000000000000000
2014,50,6,monoxido_de_carbono,12,8.5583333333333333
2013,50,5,monoxido_de_carbono,16,9.6833333333333333
2015,50,0,ozono,26,13.3666666666666667
2014,50,0,ozono,51,19.7000000000000000
2014,50,1,ozono,53,16.3833333333333333
2013,50,2,ozono,81,25.6500000000000000
2014,50,3,ozono,69,19.1333333333333333
2014,50,2,ozono,50,17.6666666666666667
2015,50,2,ozono,94,19.5500000000000000
2015,50,1,ozono,71,20.5333333333333333
2013,50,5,ozono,82,26.3166666666666667
2015,50,3,ozono,71,18.3916666666666667
2015,50,4,ozono,120,31.1583333333333333
2014,50,6,ozono,59,20.9583333333333333
2013,50,4,ozono,69,22.7583333333333333
2014,50,5,ozono,57,14.0583333333333333
2013,50,6,ozono,94,28.0583333333333333
2013,50,0,ozono,97,35.1666666666666667
2014,50,4,ozono,49,14.9250000000000000
2015,50,6,ozono,41,19.2750000000000000
2013,50,1,ozono,95,28.2000000000000000
2013,50,3,ozono,81,22.1916666666666667
2015,50,5,ozono,103,27.9166666666666667
2014,50,1,pm10,96,59.9916666666666667
2015,50,5,pm10,134,112.9833333333333333
2013,50,4,pm10,75,47.3750000000000000
2014,50,3,pm10,101,64.4750000000000000
2013,50,6,pm10,83,60.0416666666666667
2014,50,4,pm10,106,95.7833333333333333
2014,50,0,pm10,102,87.6750000000000000
2015,50,0,pm10,109,54.2250000000000000
2013,50,0,pm10,74,45.7583333333333333
2014,50,5,pm10,106,98.3500000000000000
2013,50,3,pm10,82,60.1333333333333333
2015,50,4,pm10,124,102.3500000000000000
2013,50,2,pm10,76,55.3250000000000000
2015,50,3,pm10,110,94.8083333333333333
2013,50,1,pm10,81,49.8583333333333333
2015,50,2,pm10,111,93.0833333333333333
2015,50,1,pm10,102,81.1083333333333333
2015,50,6,pm10,129,100.7333333333333333
2013,50,5,pm10,58,37.4250000000000000
2014,50,6,pm10,104,86.9000000000000000
2014,50,2,pm10,101,62.5250000000000000
2013,51,6,dioxido_de_azufre,5,2.7666666666666667
2014,51,3,dioxido_de_azufre,8,5.4916666666666667
2014,51,5,dioxido_de_azufre,5,3.0000000000000000
2015,51,1,dioxido_de_azufre,5,2.3833333333333333
2013,51,5,dioxido_de_azufre,8,4.5916666666666667
2013,51,0,dioxido_de_azufre,4,2.2750000000000000
2015,51,2,dioxido_de_azufre,4,2.2583333333333333
2014,51,0,dioxido_de_azufre,5,2.6333333333333333
2014,51,4,dioxido_de_azufre,7,3.5166666666666667
2015,51,3,dioxido_de_azufre,5,2.5250000000000000
2015,51,4,dioxido_de_azufre,5,3.0666666666666667
2015,51,5,dioxido_de_azufre,32,14.0833333333333333
2013,51,4,dioxido_de_azufre,20,7.9416666666666667
2013,51,2,dioxido_de_azufre,50,14.8916666666666667
2014,51,2,dioxido_de_azufre,7,3.9500000000000000
2015,51,0,dioxido_de_azufre,43,24.2333333333333333
2013,51,3,dioxido_de_azufre,22,12.2333333333333333
2014,51,6,dioxido_de_azufre,6,3.2083333333333333
2015,51,6,dioxido_de_azufre,37,17.6166666666666667
2013,51,1,dioxido_de_azufre,66,37.0250000000000000
2014,51,1,dioxido_de_azufre,12,4.4916666666666667
2015,51,6,dioxido_de_nitrogeno,62,25.3833333333333333
2014,51,5,dioxido_de_nitrogeno,50,23.7916666666666667
2013,51,6,dioxido_de_nitrogeno,26,13.3833333333333333
2013,51,4,dioxido_de_nitrogeno,56,24.1833333333333333
2013,51,1,dioxido_de_nitrogeno,48,21.4583333333333333
2014,51,4,dioxido_de_nitrogeno,50,23.7000000000000000
2015,51,5,dioxido_de_nitrogeno,35,18.2916666666666667
2015,51,2,dioxido_de_nitrogeno,45,16.5833333333333333
2013,51,3,dioxido_de_nitrogeno,54,24.4000000000000000
2014,51,6,dioxido_de_nitrogeno,50,19.7250000000000000
2013,51,2,dioxido_de_nitrogeno,58,21.6500000000000000
2015,51,0,dioxido_de_nitrogeno,54,23.5000000000000000
2015,51,1,dioxido_de_nitrogeno,29,15.0500000000000000
2014,51,1,dioxido_de_nitrogeno,38,19.3333333333333333
2014,51,3,dioxido_de_nitrogeno,45,20.4500000000000000
2014,51,0,dioxido_de_nitrogeno,36,16.2333333333333333
2013,51,5,dioxido_de_nitrogeno,54,22.5416666666666667
2015,51,3,dioxido_de_nitrogeno,39,18.3500000000000000
2014,51,2,dioxido_de_nitrogeno,40,19.9500000000000000
2013,51,0,dioxido_de_nitrogeno,43,16.5666666666666667
2015,51,4,dioxido_de_nitrogeno,63,21.2000000000000000
2015,51,3,monoxido_de_carbono,25,11.5500000000000000
2013,51,3,monoxido_de_carbono,20,11.0333333333333333
2014,51,0,monoxido_de_carbono,21,11.2833333333333333
2014,51,4,monoxido_de_carbono,23,13.4000000000000000
2013,51,2,monoxido_de_carbono,25,11.6333333333333333
2015,51,4,monoxido_de_carbono,24,13.4750000000000000
2015,51,6,monoxido_de_carbono,16,10.9083333333333333
2014,51,1,monoxido_de_carbono,20,11.9000000000000000
2014,51,6,monoxido_de_carbono,24,11.9666666666666667
2013,51,0,monoxido_de_carbono,25,10.5833333333333333
2013,51,6,monoxido_de_carbono,18,9.4000000000000000
2015,51,1,monoxido_de_carbono,26,12.3750000000000000
2013,51,4,monoxido_de_carbono,23,12.7416666666666667
2015,51,2,monoxido_de_carbono,26,11.2416666666666667
2013,51,1,monoxido_de_carbono,23,12.2583333333333333
2014,51,2,monoxido_de_carbono,19,11.0000000000000000
2014,51,3,monoxido_de_carbono,18,10.8750000000000000
2015,51,0,monoxido_de_carbono,19,13.1666666666666667
2015,51,5,monoxido_de_carbono,16,8.1500000000000000
2013,51,5,monoxido_de_carbono,22,11.5000000000000000
2014,51,5,monoxido_de_carbono,28,14.2750000000000000
2014,51,3,ozono,82,21.6500000000000000
2013,51,0,ozono,82,23.9583333333333333
2013,51,2,ozono,66,20.7666666666666667
2015,51,1,ozono,63,16.1750000000000000
2014,51,0,ozono,69,17.8833333333333333
2015,51,6,ozono,126,29.0583333333333333
2013,51,4,ozono,94,31.6083333333333333
2013,51,1,ozono,71,23.9000000000000000
2013,51,5,ozono,93,29.2083333333333333
2015,51,0,ozono,140,39.2750000000000000
2014,51,2,ozono,76,19.7666666666666667
2014,51,5,ozono,98,23.7916666666666667
2014,51,4,ozono,115,28.8833333333333333
2014,51,6,ozono,76,21.9000000000000000
2015,51,3,ozono,100,20.9000000000000000
2015,51,2,ozono,57,18.8250000000000000
2013,51,3,ozono,94,27.5833333333333333
2013,51,6,ozono,54,20.6583333333333333
2015,51,5,ozono,80,13.7000000000000000
2014,51,1,ozono,90,22.7416666666666667
2015,51,4,ozono,94,21.9166666666666667
2013,51,1,pm10,83,58.3916666666666667
2015,51,2,pm10,108,73.9000000000000000
2014,51,5,pm10,117,100.0666666666666667
2014,51,6,pm10,116,96.5083333333333333
2013,51,3,pm10,81,62.3250000000000000
2015,51,3,pm10,104,69.8416666666666667
2013,51,5,pm10,105,72.7250000000000000
2013,51,2,pm10,88,66.3666666666666667
2014,51,3,pm10,109,92.5833333333333333
2015,51,0,pm10,118,109.0833333333333333
2014,51,1,pm10,93,70.2333333333333333
2014,51,4,pm10,114,102.2000000000000000
2013,51,4,pm10,100,67.5333333333333333
2015,51,5,pm10,119,98.7000000000000000
2014,51,2,pm10,101,86.1000000000000000
2013,51,0,pm10,55,37.4916666666666667
2013,51,6,pm10,93,52.2416666666666667
2014,51,0,pm10,107,76.5750000000000000
2015,51,4,pm10,118,80.7166666666666667
2015,51,1,pm10,104,56.1750000000000000
2015,51,6,pm10,116,104.5583333333333333
2013,52,3,dioxido_de_azufre,26,17.4833333333333333
2013,52,1,dioxido_de_azufre,15,7.2083333333333333
2014,52,1,dioxido_de_azufre,4,2.4000000000000000
2013,52,0,dioxido_de_azufre,13,3.1166666666666667
2015,52,6,dioxido_de_azufre,9,5.1416666666666667
2015,52,2,dioxido_de_azufre,22,11.3333333333333333
2015,52,4,dioxido_de_azufre,8,4.6833333333333333
2015,52,0,dioxido_de_azufre,3,1.9833333333333333
2014,52,5,dioxido_de_azufre,2,1.4833333333333333
2013,52,5,dioxido_de_azufre,8,3.6083333333333333
2015,52,3,dioxido_de_azufre,13,7.8416666666666667
2014,52,0,dioxido_de_azufre,4,2.8666666666666667
2015,52,1,dioxido_de_azufre,26,11.6416666666666667
2013,52,2,dioxido_de_azufre,30,13.5416666666666667
2014,52,4,dioxido_de_azufre,2,1.4000000000000000
2014,52,2,dioxido_de_azufre,3,2.1250000000000000
2015,52,5,dioxido_de_azufre,9,6.6166666666666667
2013,52,4,dioxido_de_azufre,15,5.8916666666666667
2014,52,6,dioxido_de_azufre,3,2.3083333333333333
2014,52,3,dioxido_de_azufre,2,1.8250000000000000
2013,52,6,dioxido_de_azufre,17,8.3666666666666667
2013,52,0,dioxido_de_nitrogeno,23,13.5833333333333333
2015,52,2,dioxido_de_nitrogeno,52,24.3666666666666667
2014,52,5,dioxido_de_nitrogeno,21,10.7916666666666667
2015,52,1,dioxido_de_nitrogeno,59,27.3000000000000000
2013,52,1,dioxido_de_nitrogeno,33,17.0250000000000000
2014,52,3,dioxido_de_nitrogeno,20,12.3500000000000000
2013,52,2,dioxido_de_nitrogeno,48,20.7833333333333333
2013,52,4,dioxido_de_nitrogeno,33,17.4083333333333333
2014,52,0,dioxido_de_nitrogeno,37,15.9916666666666667
2015,52,4,dioxido_de_nitrogeno,53,21.7583333333333333
2014,52,4,dioxido_de_nitrogeno,16,9.0833333333333333
2015,52,0,dioxido_de_nitrogeno,17,9.2000000000000000
2015,52,6,dioxido_de_nitrogeno,32,15.8500000000000000
2013,52,5,dioxido_de_nitrogeno,32,16.9333333333333333
2014,52,2,dioxido_de_nitrogeno,22,12.7000000000000000
2014,52,1,dioxido_de_nitrogeno,34,18.5833333333333333
2015,52,3,dioxido_de_nitrogeno,56,25.7416666666666667
2013,52,6,dioxido_de_nitrogeno,24,13.2250000000000000
2014,52,6,dioxido_de_nitrogeno,37,14.2416666666666667
2013,52,3,dioxido_de_nitrogeno,33,17.0000000000000000
2015,52,5,dioxido_de_nitrogeno,36,18.9666666666666667
2013,52,4,monoxido_de_carbono,15,7.9750000000000000
2014,52,3,monoxido_de_carbono,15,8.4916666666666667
2014,52,5,monoxido_de_carbono,20,8.6166666666666667
2014,52,0,monoxido_de_carbono,24,12.1583333333333333
2013,52,0,monoxido_de_carbono,20,10.0250000000000000
2013,52,5,monoxido_de_carbono,15,8.9083333333333333
2015,52,4,monoxido_de_carbono,35,12.3250000000000000
2013,52,2,monoxido_de_carbono,20,8.9916666666666667
2015,52,1,monoxido_de_carbono,30,14.3500000000000000
2015,52,2,monoxido_de_carbono,22,11.9916666666666667
2015,52,6,monoxido_de_carbono,16,9.4916666666666667
2015,52,0,monoxido_de_carbono,12,5.9333333333333333
2015,52,5,monoxido_de_carbono,27,14.0666666666666667
2014,52,1,monoxido_de_carbono,18,11.0666666666666667
2013,52,1,monoxido_de_carbono,14,7.9750000000000000
2014,52,6,monoxido_de_carbono,25,13.0916666666666667
2014,52,4,monoxido_de_carbono,10,5.8666666666666667
2013,52,6,monoxido_de_carbono,12,7.4166666666666667
2014,52,2,monoxido_de_carbono,15,8.2583333333333333
2013,52,3,monoxido_de_carbono,21,11.7250000000000000
2015,52,3,monoxido_de_carbono,33,15.6916666666666667
2013,52,3,ozono,88,22.3666666666666667
2013,52,0,ozono,43,20.0833333333333333
2015,52,6,ozono,59,23.8000000000000000
2014,52,0,ozono,107,27.0166666666666667
2014,52,6,ozono,51,14.9333333333333333
2014,52,3,ozono,20,8.1750000000000000
2014,52,5,ozono,26,11.6250000000000000
2013,52,1,ozono,72,23.4500000000000000
2013,52,4,ozono,61,18.6083333333333333
2013,52,5,ozono,35,9.8666666666666667
2015,52,5,ozono,136,45.2083333333333333
2015,52,0,ozono,38,20.2666666666666667
2013,52,2,ozono,75,18.6083333333333333
2013,52,6,ozono,42,15.5833333333333333
2015,52,1,ozono,104,26.4916666666666667
2014,52,2,ozono,26,11.6333333333333333
2015,52,4,ozono,112,27.0750000000000000
2014,52,4,ozono,27,14.3333333333333333
2014,52,1,ozono,31,12.1333333333333333
2015,52,2,ozono,73,19.9000000000000000
2015,52,3,ozono,35,10.1583333333333333
2013,52,5,pm10,46,37.1250000000000000
2015,52,1,pm10,122,101.6083333333333333
2015,52,3,pm10,119,96.6166666666666667
2013,52,2,pm10,73,52.6333333333333333
2014,52,0,pm10,102,65.7083333333333333
2015,52,5,pm10,161,117.9333333333333333
2014,52,3,pm10,76,40.9416666666666667
2013,52,4,pm10,108,47.0750000000000000
2014,52,1,pm10,104,76.3333333333333333
2015,52,2,pm10,116,99.0666666666666667
2013,52,3,pm10,118,88.3333333333333333
2013,52,6,pm10,53,42.7083333333333333
2014,52,4,pm10,36,18.6250000000000000
2014,52,5,pm10,81,21.8000000000000000
2015,52,6,pm10,154,97.7166666666666667
2014,52,2,pm10,94,64.8166666666666667
2013,52,1,pm10,58,44.2666666666666667
2013,52,0,pm10,57,33.7833333333333333
2015,52,0,pm10,105,60.7666666666666667
2015,52,4,pm10,126,97.6416666666666667
2014,52,6,pm10,104,63.9000000000000000
2015,53,1,dioxido_de_azufre,4,2.2500000000000000
2015,53,4,dioxido_de_azufre,19,6.7500000000000000
2015,53,2,dioxido_de_azufre,4,2.7083333333333333
2016,53,0,dioxido_de_azufre,33,13.4916666666666667
2015,53,3,dioxido_de_azufre,8,2.9583333333333333
2016,53,6,dioxido_de_azufre,25,9.9250000000000000
2016,53,5,dioxido_de_azufre,28,17.1750000000000000
2016,53,5,dioxido_de_nitrogeno,30,17.1250000000000000
2016,53,0,dioxido_de_nitrogeno,27,15.2250000000000000
2015,53,2,dioxido_de_nitrogeno,29,16.9250000000000000
2015,53,3,dioxido_de_nitrogeno,39,17.7583333333333333
2015,53,4,dioxido_de_nitrogeno,46,24.3833333333333333
2016,53,6,dioxido_de_nitrogeno,25,12.1833333333333333
2015,53,1,dioxido_de_nitrogeno,48,18.9416666666666667
2016,53,6,monoxido_de_carbono,10,6.7083333333333333
2015,53,4,monoxido_de_carbono,24,14.0166666666666667
2015,53,1,monoxido_de_carbono,19,10.1083333333333333
2016,53,5,monoxido_de_carbono,20,11.6333333333333333
2015,53,3,monoxido_de_carbono,22,8.5166666666666667
2015,53,2,monoxido_de_carbono,21,10.6833333333333333
2016,53,0,monoxido_de_carbono,13,8.3583333333333333
2016,53,0,ozono,69,18.8750000000000000
2016,53,6,ozono,78,22.9666666666666667
2016,53,5,ozono,132,38.4333333333333333
2015,53,1,ozono,59,20.5250000000000000
2015,53,2,ozono,42,20.1833333333333333
2015,53,3,ozono,109,28.8916666666666667
2015,53,4,ozono,136,34.1000000000000000
2015,53,2,pm10,117,76.5833333333333333
2016,53,0,pm10,96,65.5166666666666667
2015,53,3,pm10,111,83.1083333333333333
2015,53,4,pm10,116,94.2500000000000000
2015,53,1,pm10,105,57.2250000000000000
2016,53,6,pm10,132,86.9916666666666667
2016,53,5,pm10,139,117.8250000000000000
2014,6,6,dioxido_de_azufre,6,3.8916666666666667
2013,6,1,dioxido_de_azufre,38,13.4916666666666667
2013,6,2,dioxido_de_azufre,12,3.7416666666666667
2016,6,4,dioxido_de_azufre,32,20.0083333333333333
2015,6,0,dioxido_de_azufre,10,6.2000000000000000
2015,6,3,dioxido_de_azufre,5,2.5750000000000000
2016,6,1,dioxido_de_azufre,38,22.9333333333333333
2013,6,6,dioxido_de_azufre,9,5.6583333333333333
2015,6,5,dioxido_de_azufre,12,6.0250000000000000
2014,6,5,dioxido_de_azufre,22,5.5750000000000000
2013,6,0,dioxido_de_azufre,6,2.9000000000000000
2016,6,6,dioxido_de_azufre,19,9.9916666666666667
2015,6,6,dioxido_de_azufre,13,8.8916666666666667
2016,6,5,dioxido_de_azufre,26,13.8916666666666667
2016,6,2,dioxido_de_azufre,26,8.7333333333333333
2014,6,0,dioxido_de_azufre,5,3.0000000000000000
2015,6,2,dioxido_de_azufre,10,4.3166666666666667
2016,6,0,dioxido_de_azufre,28,17.1166666666666667
2015,6,1,dioxido_de_azufre,5,2.2166666666666667
2014,6,4,dioxido_de_azufre,27,13.4583333333333333
2013,6,3,dioxido_de_azufre,10,4.0750000000000000
2016,6,3,dioxido_de_azufre,38,24.9750000000000000
2014,6,1,dioxido_de_azufre,12,6.1666666666666667
2015,6,4,dioxido_de_azufre,12,5.9000000000000000
2013,6,4,dioxido_de_azufre,10,4.0083333333333333
2014,6,2,dioxido_de_azufre,4,2.3000000000000000
2013,6,5,dioxido_de_azufre,9,5.6416666666666667
2014,6,3,dioxido_de_azufre,8,3.8250000000000000
2015,6,6,dioxido_de_nitrogeno,48,21.1000000000000000
2013,6,0,dioxido_de_nitrogeno,32,14.6333333333333333
2016,6,2,dioxido_de_nitrogeno,30,17.8750000000000000
2015,6,1,dioxido_de_nitrogeno,30,13.8416666666666667
2015,6,0,dioxido_de_nitrogeno,41,19.1916666666666667
2016,6,3,dioxido_de_nitrogeno,33,17.4666666666666667
2016,6,6,dioxido_de_nitrogeno,27,16.1833333333333333
2013,6,3,dioxido_de_nitrogeno,55,23.0250000000000000
2016,6,4,dioxido_de_nitrogeno,44,20.1500000000000000
2013,6,5,dioxido_de_nitrogeno,53,25.6250000000000000
2014,6,4,dioxido_de_nitrogeno,43,20.6666666666666667
2013,6,6,dioxido_de_nitrogeno,40,18.4250000000000000
2014,6,6,dioxido_de_nitrogeno,44,20.6750000000000000
2014,6,5,dioxido_de_nitrogeno,41,23.0750000000000000
2016,6,1,dioxido_de_nitrogeno,50,17.8583333333333333
2015,6,3,dioxido_de_nitrogeno,38,15.7166666666666667
2013,6,4,dioxido_de_nitrogeno,72,26.4166666666666667
2016,6,5,dioxido_de_nitrogeno,37,17.7000000000000000
2014,6,3,dioxido_de_nitrogeno,49,22.6083333333333333
2014,6,1,dioxido_de_nitrogeno,34,18.8250000000000000
2013,6,2,dioxido_de_nitrogeno,53,22.3000000000000000
2016,6,0,dioxido_de_nitrogeno,41,20.9833333333333333
2015,6,5,dioxido_de_nitrogeno,40,18.2416666666666667
2013,6,1,dioxido_de_nitrogeno,31,17.1666666666666667
2015,6,2,dioxido_de_nitrogeno,19,12.1416666666666667
2015,6,4,dioxido_de_nitrogeno,28,14.5916666666666667
2014,6,2,dioxido_de_nitrogeno,41,22.3666666666666667
2014,6,0,dioxido_de_nitrogeno,39,18.6916666666666667
2016,6,5,monoxido_de_carbono,18,8.3333333333333333
2014,6,1,monoxido_de_carbono,15,9.6166666666666667
2015,6,4,monoxido_de_carbono,15,8.5000000000000000
2013,6,2,monoxido_de_carbono,26,14.3916666666666667
2014,6,3,monoxido_de_carbono,28,12.3166666666666667
2016,6,3,monoxido_de_carbono,12,6.0750000000000000
2013,6,6,monoxido_de_carbono,22,10.6750000000000000
2013,6,3,monoxido_de_carbono,26,14.9250000000000000
2016,6,0,monoxido_de_carbono,15,9.3916666666666667
2013,6,1,monoxido_de_carbono,16,10.2000000000000000
2013,6,5,monoxido_de_carbono,26,13.4166666666666667
2014,6,0,monoxido_de_carbono,18,8.2666666666666667
2013,6,4,monoxido_de_carbono,33,14.6000000000000000
2015,6,1,monoxido_de_carbono,15,8.7416666666666667
2016,6,6,monoxido_de_carbono,14,6.6916666666666667
2014,6,2,monoxido_de_carbono,17,10.3083333333333333
2013,6,0,monoxido_de_carbono,25,9.1416666666666667
2016,6,2,monoxido_de_carbono,10,6.5083333333333333
2016,6,4,monoxido_de_carbono,19,9.6000000000000000
2014,6,6,monoxido_de_carbono,20,10.1500000000000000
2014,6,5,monoxido_de_carbono,25,10.7333333333333333
2015,6,0,monoxido_de_carbono,22,13.2666666666666667
2015,6,3,monoxido_de_carbono,25,12.9250000000000000
2015,6,5,monoxido_de_carbono,16,9.0333333333333333
2014,6,4,monoxido_de_carbono,18,9.5500000000000000
2015,6,6,monoxido_de_carbono,21,10.6000000000000000
2015,6,2,monoxido_de_carbono,13,7.0000000000000000
2016,6,1,monoxido_de_carbono,25,10.7250000000000000
2014,6,1,ozono,99,40.4583333333333333
2013,6,2,ozono,100,33.0416666666666667
2014,6,2,ozono,144,48.0916666666666667
2015,6,1,ozono,67,18.4916666666666667
2013,6,5,ozono,114,41.3500000000000000
2016,6,0,ozono,148,46.9750000000000000
2014,6,4,ozono,116,39.5250000000000000
2013,6,6,ozono,84,29.4083333333333333
2014,6,0,ozono,74,35.8916666666666667
2016,6,5,ozono,96,27.2083333333333333
2016,6,2,ozono,48,20.8000000000000000
2016,6,6,ozono,92,28.2833333333333333
2015,6,5,ozono,102,23.6166666666666667
2016,6,4,ozono,101,28.9583333333333333
2016,6,3,ozono,40,14.6666666666666667
2015,6,0,ozono,127,32.9333333333333333
2015,6,4,ozono,94,22.8166666666666667
2013,6,3,ozono,100,35.6166666666666667
2013,6,0,ozono,66,27.6916666666666667
2015,6,2,ozono,27,12.7583333333333333
2014,6,6,ozono,99,38.4083333333333333
2014,6,3,ozono,112,41.8166666666666667
2016,6,1,ozono,67,23.5750000000000000
2013,6,4,ozono,105,43.6000000000000000
2014,6,5,ozono,115,40.1083333333333333
2013,6,1,ozono,106,35.1500000000000000
2015,6,6,ozono,103,25.1666666666666667
2015,6,3,ozono,103,18.7416666666666667
2016,6,2,pm10,120,96.1833333333333333
2014,6,4,pm10,92,65.9750000000000000
2015,6,6,pm10,105,86.2500000000000000
2016,6,6,pm10,110,90.8083333333333333
2014,6,3,pm10,98,67.5250000000000000
2015,6,4,pm10,104,75.3000000000000000
2015,6,3,pm10,88,59.2333333333333333
2016,6,5,pm10,112,93.1500000000000000
2016,6,0,pm10,127,99.7750000000000000
2014,6,2,pm10,69,51.9500000000000000
2013,6,3,pm10,101,66.2083333333333333
2014,6,1,pm10,73,55.6916666666666667
2014,6,6,pm10,104,67.6333333333333333
